Customer Number,Service Level, Campaign Period Sales , Date of Last Transaction ,Date of First Purchase,Number of Transactions,Do Not Direct Mail Solicit,Do Not Email,Do Not Telemarket,Repurchase Method,Last Transaction Channel,Email Available,Desk,Executive Chair,Standard Chair,Monitor,Printer,Computer,Insurance,Toner,Office Supplies,Number of Employees,Language
889752,Premier," $ 4,764.93 ",6/25/2010,7/1/1961,2,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,N, ,
29310120,Premier, $ 383.84 ,2/11/2015,5/15/1969,16,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,Y,Y,N,N,N,N,Y,Y,Y,51-100,English
14845935,Premier, $ 153.80 ,5/20/2015,6/15/1989,15,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,FALSE,N,N,Y,N,N,N,N,N,Y,1-5,English
56270804,Premier," $ 1,025.67 ",5/25/2016,11/1/1971,6,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
3539293,Premier, $ 469.86 ,3/18/2013,2/1/1969,17,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,Y,N,N,N,N,N,N,Y,11-50,English
14739879,Standard, $ 248.32 ,3/21/2015,6/1/1971,17,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
19853997,Premier, $ 215.18 ,10/31/2014,6/1/1984,17,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,Y,N,N,N,N,N,N,Y,1-5,English
20367897,Premier, $ 242.51 ,12/10/2013,7/1/1969,21,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,Italian
1866095,Standard," $ 2,710.83 ",8/14/2012,2/15/1991,7,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,N, ,
16554975,Standard," $ 1,739.00 ",12/13/2008,12/25/1973,20,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
32013935,Premier," $ 1,716.33 ",11/7/2014,9/15/1971,5,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
2092334,Premier, $ 280.93 ,5/26/2012,6/1/1971,4,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,1-5,
24798573,Premier," $ 2,120.17 ",12/11/2013,9/1/1961,1,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
18261982,Standard, $ 219.58 ,5/23/2014,7/1/1974,13,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,
16974743,Premier, $ 310.87 ,3/20/2015,5/15/1992,19,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
23200327,Standard, $ 168.63 ,12/21/2013,10/1/1972,5,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
735844,Standard, $ 245.58 ,11/18/2013,7/1/1974,22,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
1306393,Premier, $ 286.60 ,3/14/2014,2/15/1962,2,FALSE,FALSE,FALSE,NOTICE,IT,TRUE,N,N,N,N,N,N,N,N,N,6-10,
52427810,Premier," $ 2,203.67 ",10/4/2013,8/1/1969,6,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,Y,N, ,
17314136,Standard, $ 717.70 ,8/27/2010,6/15/1969,12,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
1071705,Premier," $ 1,453.67 ",6/10/2015,6/1/1969,8,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
2136039,Standard, $ 216.83 ,4/18/2015,9/30/2008,27,TRUE,TRUE,TRUE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,N,6-10,
31844016,Standard, $ 332.32 ,5/20/2009,6/15/1962,21,FALSE,TRUE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,Y,N,Y,1-5,English
21530807,Premier," $ 1,191.40 ",3/31/2014,8/1/1969,18,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,Y,N,N,N,N,N,N,N,101-500,English
17564528,Standard, $ 108.09 ,2/3/2015,5/15/2013,17,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,Y,N,N,N,N,N,N,Y,1-5,English
14661967,Premier," $ 1,377.57 ",4/28/2016,10/1/1968,4,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
3392108,Standard, $ 126.78 ,3/18/2016,7/1/1974,17,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
6811400,Standard, $ 466.40 ,6/21/2013,3/15/1964,18,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
23208124,Premier, $ 429.94 ,1/24/2014,1/1/1964,16,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,Y,N,Y,11-50,English
21932965,Premier," $ 4,745.40 ",10/31/2009,5/15/1971,5,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,Y,N,N,N,N,N,N,N, ,
19484522,Premier, $ 676.60 ,11/27/2014,1/1/1973,7,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,101-500,
13777063,Premier, $ 257.69 ,2/21/2013,7/14/2005,4,FALSE,FALSE,FALSE,AUTO RENEW,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,N,Y,1-5,
10676019,Premier, $ 435.50 ,10/25/2013,1/1/1972,21,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
10557877,Premier, $ 167.05 ,6/3/2015,3/15/1998,20,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
5689370,Standard, $ 267.97 ,3/10/2011,8/1/1974,15,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
5678403,Premier, $ 161.04 ,3/9/2014,8/15/1969,19,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,1-5,Arabic
4735396,Premier," $ 2,987.14 ",5/28/2014,11/3/2004,1,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,Y,N,N,N,N,N,N,N, ,
5732449,Premier," $ 1,655.00 ",12/27/2014,2/1/1991,9,FALSE,FALSE,FALSE,NOTICE,BILLING,TRUE,N,N,N,N,N,N,N,Y,N, ,
7502190,Standard, $ 141.20 ,9/28/2014,11/1/1961,17,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,1-5,English
21814537,Standard, $ 197.05 ,8/10/2015,12/15/1975,18,FALSE,FALSE,FALSE,NOTICE,,TRUE,N,N,N,N,N,N,N,N,N,6-10,
27144416,Premier, $ 266.76 ,3/16/2016,8/15/1983,16,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,Y,N,N,N,N,N,N,N,11-50,English
23696670,Standard, $ 485.04 ,5/19/2011,1/15/1971,20,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,N,N,N,N,N,N,N,Y,6-10,English
8605240,Standard, $ 72.39 ,10/20/2015,11/1/1963,18,FALSE,FALSE,TRUE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,Y,1-5,English
9764653,Standard, $ 258.73 ,7/29/2015,1/3/2017,19,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,N,6-10,English
31046287,Premier, $ 686.16 ,6/30/2015,6/1/1962,15,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,Y,N,N,N,N,N,N,Y,101-500,English
5164204,Premier, $ 108.36 ,7/28/2016,12/25/1975,9,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
5774931,Premier," $ 2,793.67 ",6/7/2012,4/15/1971,1,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,N, ,
14435830,Premier, $ 691.87 ,12/30/2009,6/15/1962,15,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,Y,N,N,N,Y,6-10,English
16527953,Premier, $ 120.05 ,5/2/2015,3/23/2011,18,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
16480132,Standard, $ 336.83 ,12/3/2014,3/30/2013,15,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
56470897,Premier," $ 1,170.05 ",12/14/2014,5/15/1971,7,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,N, ,
13021726,Premier," $ 5,445.00 ",7/10/2008,9/1/1969,10,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,Y,N,N,N,N,N,N,N, ,
11407224,Standard, $ 123.01 ,4/2/2015,10/15/1968,5,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
29011599,Premier, $ 157.58 ,3/2/2015,7/15/1974,14,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,1-5,English
6969463,Premier, $ 351.37 ,10/5/2014,11/15/1975,10,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
29646500,Premier, $ 260.31 ,2/1/2013,9/15/1969,21,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
19068148,Premier, $ 247.60 ,3/25/2015,6/1/1971,21,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
15269173,Premier, $ 491.28 ,10/25/2011,9/1/1969,18,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
19639781,Premier, $ 144.37 ,6/18/2015,6/1/1971,22,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N,1-5,English
7251272,Premier, $ 208.59 ,8/10/2014,5/15/1986,20,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,Y,Y,6-10,English
52477229,Premier," $ 3,255.50 ",5/26/2011,12/1/1970,5,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
28376246,Premier, $ 141.47 ,12/4/2015,6/1/1968,23,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
8790666,Standard, $ 122.55 ,9/26/2016,9/14/2004,4,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
52401165,Premier," $ 1,199.45 ",11/9/2014,8/1/1974,6,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,N, ,
8204561,Premier, $ 487.15 ,11/15/2011,8/15/1957,18,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
14767988,Standard, $ 221.55 ,4/23/2016,7/15/1974,17,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
6636394,Premier," $ 2,452.02 ",6/21/2014,4/18/2006,8,TRUE,TRUE,TRUE,AUTO RENEW,,TRUE,N,N,N,N,N,N,N,N,N, ,
30379041,Premier, $ 565.30 ,8/10/2007,6/1/1983,21,FALSE,FALSE,FALSE,NOTICE,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
21180357,Premier, $ 130.10 ,2/23/2016,5/15/1985,17,TRUE,TRUE,TRUE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
52408291,Standard," $ 1,627.83 ",1/18/2015,4/7/2015,3,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
9329093,Standard," $ 1,292.50 ",10/20/2015,1/1/1957,7,FALSE,TRUE,FALSE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,N,N, ,
27904312,Premier, $ 190.37 ,10/29/2015,1/1/1980,17,FALSE,FALSE,FALSE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
19821302,Standard, $ 328.41 ,8/14/2011,3/1/1969,15,FALSE,FALSE,FALSE,AUTO RENEW,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
1379139,Premier, $ 243.31 ,12/4/2013,1/15/1973,19,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
29333440,Standard," $ 1,402.27 ",4/12/2016,2/1/1996,2,TRUE,TRUE,TRUE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
13775421,Premier," $ 2,132.17 ",12/1/2013,8/15/1962,1,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
3302979,Standard, $ 355.72 ,9/23/2008,7/15/1974,11,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
107737688,Premier," $ 1,060.00 ",4/27/2016,1/15/1973,2,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
27753612,Premier, $ 157.88 ,3/21/2016,1/15/1973,15,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,6-10,English
8248334,Premier, $ 108.00 ,9/3/2015,12/15/1958,19,TRUE,TRUE,TRUE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
1706892,Premier, $ 661.61 ,10/3/2012,8/15/1966,18,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,Y,N,N,N,N,N,N,Y,11-50,English
275416,Premier, $ 178.48 ,3/13/2015,5/15/1971,21,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
16939572,Premier, $ 115.05 ,6/23/2015,11/1/1986,36,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,
17267251,Premier, $ 287.80 ,6/22/2015,1/9/2008,11,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
212131,Standard, $ 110.33 ,8/10/2015,7/1/1971,10,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,Y,1-5,English
1291560,Standard, $ 165.92 ,6/11/2015,8/1/1971,19,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
11729030,Standard, $ 277.14 ,7/8/2014,8/1/1971,25,FALSE,TRUE,FALSE,AUTO RENEW,,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
1305559,Premier, $ 170.13 ,5/12/2015,4/1/1970,16,FALSE,TRUE,FALSE,NOTICE,WEB,TRUE,Y,N,N,N,N,N,N,N,Y,6-10,English
4973201,Premier," $ 1,804.40 ",6/16/2015,11/15/1969,2,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,Y,N,N,N,N,Y,Y,Y, ,
20786962,Premier, $ 240.41 ,1/26/2015,6/15/1971,18,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
16921637,Premier, $ 493.52 ,6/28/2012,11/15/1972,16,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,N,N,N,N,Y,6-10,English
21416865,Standard," $ 4,773.17 ",12/30/2007,8/1/1974,1,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,Y,N, ,
12105221,Standard, $ 140.31 ,9/4/2015,5/15/1983,16,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
7179482,Standard, $ 684.18 ,12/13/2003,12/19/2014,20,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,TRUE,N,N,N,N,N,N,Y,N,Y,1-5,English
31160145,Premier, $ 474.45 ,10/13/2010,2/1/1962,20,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,Y,N,N,N,N,N,N,Y,11-50,English
24191619,Premier," $ 1,470.08 ",2/29/2016,1/25/2008,1,FALSE,FALSE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
21128120,Standard, $ 499.94 ,5/22/2014,3/13/2010,18,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
20551852,Premier," $ 1,988.00 ",3/29/2014,2/15/1973,1,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
16077902,Premier," $ 1,328.86 ",2/23/2009,10/1/1962,19,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,Y,N,N,N,N,N,N,Y,51-100,English
7253306,Standard, $ 655.93 ,5/5/2016,11/1/1969,19,FALSE,FALSE,FALSE,AUTO RENEW,MAIL,TRUE,N,Y,N,N,N,N,N,N,Y,101-500,English
5364960,Premier, $ 252.90 ,6/17/2015,1/25/2008,19,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,N,51-100,English
2158195,Premier," $ 2,863.68 ",10/4/2013,2/1/1969,8,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,Y,Y,N, ,
28767617,Premier, $ 996.75 ,2/7/2010,11/1/1977,19,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
28909283,Standard, $ 167.83 ,5/29/2015,12/15/1975,19,FALSE,TRUE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,Y,N,Y,6-10,English
30491926,Premier," $ 1,188.46 ",6/13/2008,6/21/2007,15,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
29803920,Premier," $ 1,492.47 ",5/2/2010,11/1/1969,16,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,101-500,English
52273993,Premier," $ 1,575.83 ",3/2/2015,2/1/1975,1,FALSE,TRUE,FALSE,NOTICE,,TRUE,N,N,N,N,N,N,N,N,N, ,
52357454,Premier," $ 2,438.80 ",6/29/2014,6/26/2007,2,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
52255232,Standard," $ 1,344.85 ",5/18/2016,1/15/1975,7,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,Y,N, ,
29842006,Standard," $ 1,369.00 ",8/18/2015,6/1/1975,4,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
27379350,Premier, $ 687.73 ,11/4/2014,2/1/1969,16,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,Y,N,Y,101-500,English
8473066,Standard, $ 376.03 ,8/24/2014,6/15/1971,19,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
52421012,Standard," $ 1,437.00 ",6/24/2015,9/1/1974,4,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
25577013,Premier," $ 1,270.17 ",11/7/2015,12/15/1969,5,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
27508397,Premier, $ 660.71 ,12/13/2013,12/1/1968,18,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,N,N,N,Y,Y,51-100,English
28316171,Standard, $ 726.07 ,8/18/2014,8/15/1974,20,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
27814189,Premier, $ 238.25 ,9/14/2015,2/15/1973,21,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,N,N,N,N,Y,6-10,English
404852,Premier, $ 125.77 ,12/27/2015,12/15/1975,17,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,1-5,
14424055,Premier, $ 215.92 ,9/3/2015,9/1/1974,22,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
26357100,Premier, $ 157.67 ,4/12/2014,2/15/1973,21,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
26323556,Premier, $ 513.37 ,8/17/2008,10/1/1962,18,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,Y,Y,6-10,Polish
16834815,Standard, $ 117.32 ,5/30/2015,12/15/1975,2,FALSE,FALSE,FALSE,NOTICE,WEB,FALSE,N,N,N,N,N,N,N,N,Y,1-5,English
14021242,Premier," $ 1,017.83 ",6/1/2016,10/15/1973,6,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
52752874,Premier," $ 2,714.33 ",8/11/2012,9/1/1974,5,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
14174997,Premier, $ 585.73 ,6/1/2015,2/1/1966,18,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
10288986,Premier, $ 305.62 ,11/25/2013,6/1/1971,5,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N,6-10,English
19416174,Premier, $ 172.90 ,4/22/2015,12/1/1969,19,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
15549261,Premier, $ 137.23 ,11/8/2014,2/1/1982,4,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,Y,N,Y,N,N,N,Y,1-5,English
6200395,Standard, $ 90.57 ,12/2/2016,9/1/1971,19,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
15219973,Standard, $ 304.42 ,12/20/2015,2/15/1973,20,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,51-100,English
11600951,Premier, $ 263.35 ,7/13/2013,5/15/1963,16,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
9530131,Premier, $ 213.52 ,7/5/2014,2/1/1973,16,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,Y,N,Y,6-10,English
6911653,Premier, $ 137.56 ,1/1/2016,12/25/1987,17,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
2330305,Premier," $ 2,014.00 ",3/8/2014,9/1/1971,13,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
24178999,Standard, $ 147.96 ,10/18/2015,4/15/1968,18,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
28371580,Premier, $ 271.50 ,4/5/2014,2/1/1970,17,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,Y,N,N,N,N,N,N,Y,6-10,English
17135934,Standard," $ 1,138.67 ",2/23/2016,7/1/1982,4,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,N, ,
16479267,Premier," $ 1,455.35 ",3/10/2016,9/15/1962,4,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
52238837,Premier," $ 1,462.00 ",6/3/2015,1/15/1970,4,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
6807415,Standard," $ 6,421.00 ",4/20/2004,11/15/1964,3,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
14228954,Standard, $ 643.98 ,1/24/2006,7/1/1962,9,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
2336416,Standard, $ 371.77 ,7/13/2014,6/23/2005,21,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
18882335,Standard, $ 216.64 ,8/31/2015,12/7/2015,15,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,11-50,
17714941,Premier, $ 245.83 ,11/16/2013,12/25/1969,20,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
24111529,Standard, $ 224.23 ,4/20/2014,8/15/1971,10,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
23945867,Premier, $ 147.66 ,10/20/2015,2/1/1973,4,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
2800701,Premier, $ 255.53 ,3/10/2013,12/15/1975,21,FALSE,FALSE,FALSE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
10279464,Premier, $ 216.53 ,8/31/2015,9/1/1974,12,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
16633179,Premier, $ 136.86 ,1/6/2016,2/15/1973,16,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
4401949,Standard, $ 154.08 ,9/4/2015,2/1/1973,22,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
17119962,Premier, $ 147.12 ,11/6/2016,7/1/1963,13,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,TRUE,N,Y,N,N,N,N,N,N,Y,6-10,English
50928510,Premier," $ 1,842.50 ",7/26/2014,9/1/1974,4,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
4179196,Premier, $ 308.07 ,3/31/2015,8/1/1966,23,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,Y,N,N,N,N,N,N,N,Y,51-100,English
